UC,Cjto,Alimentador,SE,Interrupcao,Tipo,Motivo_expurgo,Data_inicio,Hora_inicio,Data_fim,Horario_fim,Fato Gerador,Nivel Tensao
30093651,12807,CAM52,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
13992121,12807,CAM52,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
15109348,12807,CAM52,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
12056146,12807,CAM52,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
15789802,12807,CAM52,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
13919091,12807,CAM02,CAM,2258011,Interrupção não programada,,8/27/2014,7:00:00,8/27/2014,7:09:00,Terceiros,138000
11729830,15627,ACA51,ACA,2258096,Interrupção não programada,,8/27/2014,8:35:00,8/27/2014,8:36:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2258096,Interrupção não programada,,8/27/2014,13:10:00,8/27/2014,13:11:00,Meio Ambiente,34500
15319776,12850,FIT53,FIT,2258845,Interrupção não programada,,8/28/2014,17:09:00,8/28/2014,22:27:00,Própria do Sistema,34500
13320611,12860,mar.-52,MAR,2259012,Interrupção não programada,,8/29/2014,7:49:00,8/29/2014,11:20:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2259012,Interrupção não programada,,8/29/2014,7:49:00,8/29/2014,11:20:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2259102,Interrupção não programada,,8/8/2014,18:22:00,8/8/2014,18:25:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2259102,Interrupção não programada,,8/8/2014,18:22:00,8/8/2014,18:25:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2259102,Interrupção não programada,,8/8/2014,18:22:00,8/8/2014,18:25:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2259102,Interrupção não programada,,8/8/2014,18:22:00,8/8/2014,20:01:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2259104,Interrupção não programada,,8/9/2014,7:51:00,8/9/2014,9:04:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2259104,Interrupção não programada,,8/9/2014,7:51:00,8/9/2014,9:04:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2259661,Interrupção não programada,,8/30/2014,16:27:00,8/30/2014,19:51:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2259661,Interrupção não programada,,8/30/2014,16:27:00,8/30/2014,19:51:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2259661,Interrupção não programada,,8/30/2014,16:27:00,8/30/2014,19:51:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2259919,Interrupção não programada,,8/31/2014,13:58:00,8/31/2014,14:00:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2259919,Interrupção não programada,,8/31/2014,13:58:00,8/31/2014,14:00:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2259919,Interrupção não programada,,8/31/2014,13:58:00,8/31/2014,14:00:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2267581,Interrupção não programada,,8/24/2014,14:38:00,8/24/2014,18:49:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2267581,Interrupção não programada,,8/24/2014,18:59:00,8/24/2014,19:12:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2267581,Interrupção não programada,,8/24/2014,18:59:00,8/24/2014,19:12:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2267581,Interrupção não programada,,8/24/2014,18:59:00,8/24/2014,19:12:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2267591,Interrupção não programada,,8/24/2014,22:01:00,8/24/2014,22:02:00,Não Classificada,34500
31440932,12854,IGU52,IGU,2271297,Interrupção não programada,,8/7/2014,8:05:00,8/7/2014,8:10:00,Própria do Sistema,138000
31418279,12854,IGU52,IGU,2271297,Interrupção não programada,,8/7/2014,8:05:00,8/7/2014,8:10:00,Própria do Sistema,138000
2702525,12854,IGU52,IGU,2271297,Interrupção não programada,,8/7/2014,8:05:00,8/7/2014,8:10:00,Própria do Sistema,138000
30841011,12834,COX51,COX,2272076,Interrupção não programada,,8/21/2014,18:42:00,8/22/2014,14:00:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2272076,Interrupção não programada,,8/21/2014,18:42:00,8/22/2014,14:00:00,Meio Ambiente,34500
9823883,12878,INO01,INO,2260145,Interrupção não programada,,9/1/2014,6:19:00,9/1/2014,8:25:00,Própria do Sistema,13800
15294714,12878,INO01,INO,2260145,Interrupção não programada,,9/1/2014,6:19:00,9/1/2014,8:25:00,Própria do Sistema,13800
2548925,12878,INO01,INO,2260145,Interrupção não programada,,9/1/2014,6:19:00,9/1/2014,8:25:00,Própria do Sistema,13800
2547767,12878,INO01,INO,2260145,Interrupção não programada,,9/1/2014,6:19:00,9/1/2014,8:25:00,Própria do Sistema,13800
1887297,12875,NAN51,NAN,2260162,Interrupção não programada,,9/1/2014,6:56:00,9/1/2014,11:30:00,Própria do Sistema,34500
30841011,12834,COX51,COX,2260385,Interrupção não programada,,9/1/2014,11:46:00,9/2/2014,1:00:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2260385,Interrupção não programada,,9/1/2014,11:46:00,9/2/2014,1:00:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2260634,Interrupção não programada,,9/1/2014,18:31:00,9/1/2014,18:49:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2260658,Interrupção não programada,,9/1/2014,19:27:00,9/2/2014,7:15:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2260674,Interrupção não programada,,9/1/2014,19:47:00,9/1/2014,22:24:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2260674,Interrupção não programada,,9/1/2014,19:47:00,9/1/2014,22:24:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2260674,Interrupção não programada,,9/1/2014,19:47:00,9/1/2014,22:24:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2260745,Interrupção não programada,6,9/2/2014,6:01:00,9/2/2014,19:45:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2261001,Interrupção não programada,,9/2/2014,12:13:00,9/2/2014,15:00:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2261001,Interrupção não programada,,9/2/2014,12:13:00,9/2/2014,15:00:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2261342,Interrupção não programada,,9/2/2014,18:57:00,9/2/2014,21:27:00,Própria do Sistema,34500
12056146,12807,CAM52,CAM,2261706,Interrupção não programada,,9/3/2014,11:23:00,9/3/2014,13:03:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2261706,Interrupção não programada,,9/3/2014,14:03:00,9/3/2014,14:15:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2261918,Interrupção não programada,,9/3/2014,14:53:00,9/3/2014,17:03:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2261918,Interrupção não programada,,9/3/2014,14:53:00,9/3/2014,17:03:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2261918,Interrupção não programada,,9/3/2014,14:53:00,9/3/2014,17:03:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2262226,Interrupção não programada,,9/3/2014,18:56:00,9/3/2014,20:49:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2262226,Interrupção não programada,,9/3/2014,18:56:00,9/3/2014,20:49:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2262226,Interrupção não programada,,9/3/2014,18:56:00,9/3/2014,20:49:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2262410,Interrupção não programada,,9/4/2014,5:38:00,9/5/2014,15:10:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2263907,Interrupção não programada,,9/4/2014,18:24:00,9/5/2014,12:26:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2263907,Interrupção não programada,,9/4/2014,18:24:00,9/5/2014,12:26:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2264061,Interrupção programada,,9/19/2014,12:35:00,9/19/2014,17:18:00,Manutenção,34500
9809970,12803,BON51,BON,2264061,Interrupção programada,,9/19/2014,12:35:00,9/19/2014,17:18:00,Manutenção,34500
13919091,12807,CAM02,CAM,2264317,Interrupção não programada,,9/6/2014,6:14:00,9/6/2014,11:08:00,Meio Ambiente,13800
2840456,12827,CSU52,CSU,2264339,Interrupção não programada,,9/5/2014,20:24:00,9/6/2014,12:09:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2264366,Interrupção não programada,,9/6/2014,7:34:00,9/6/2014,9:36:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2264366,Interrupção não programada,,9/6/2014,7:34:00,9/6/2014,9:36:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2264605,Interrupção não programada,,9/6/2014,15:03:00,9/6/2014,17:59:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2265087,Interrupção não programada,,9/6/2014,21:36:00,9/7/2014,2:21:00,Terceiros,34500
31440932,12854,IGU52,IGU,2265206,Interrupção não programada,,9/7/2014,6:16:00,9/7/2014,6:19:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2265206,Interrupção não programada,,9/7/2014,6:16:00,9/7/2014,6:19:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2265206,Interrupção não programada,,9/7/2014,6:16:00,9/7/2014,6:19:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2265856,Interrupção não programada,,9/7/2014,14:25:00,9/7/2014,16:08:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2265856,Interrupção não programada,,9/7/2014,14:25:00,9/7/2014,16:08:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2265889,Interrupção não programada,,9/7/2014,14:57:00,9/8/2014,21:50:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2265889,Interrupção não programada,,9/7/2014,14:57:00,9/8/2014,21:50:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2267372,Interrupção programada,,9/25/2014,8:12:00,9/25/2014,13:26:00,Manutenção,34500
1388231,12860,mar.-52,MAR,2267485,Interrupção não programada,,9/9/2014,12:26:00,9/9/2014,15:10:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2267485,Interrupção não programada,,9/9/2014,12:26:00,9/9/2014,15:10:00,Meio Ambiente,34500
13320611,12860,mar.-52,MAR,2268018,Interrupção não programada,,9/10/2014,10:39:00,9/10/2014,13:45:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2269047,Interrupção não programada,,9/12/2014,5:51:00,9/12/2014,5:53:00,Própria do Sistema,34500
13320611,12860,mar.-52,MAR,2269047,Interrupção não programada,,9/12/2014,5:51:00,9/12/2014,5:53:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2269518,Interrupção não programada,,9/12/2014,18:43:00,9/12/2014,21:15:00,Própria do Sistema,34500
12169528,12881,PMU02,PMU,2270082,Interrupção não programada,,9/14/2014,15:33:00,9/14/2014,16:04:00,Meio Ambiente,13800
9809970,12803,BON51,BON,2270144,Interrupção não programada,,9/14/2014,18:19:00,9/14/2014,22:07:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2270144,Interrupção não programada,,9/14/2014,18:19:00,9/14/2014,22:07:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2270242,Interrupção não programada,,9/15/2014,3:55:00,9/15/2014,11:35:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2270242,Interrupção não programada,,9/15/2014,3:55:00,9/15/2014,11:35:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2270242,Interrupção não programada,,9/15/2014,3:55:00,9/15/2014,11:35:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2270707,Interrupção não programada,,9/15/2014,14:16:00,9/15/2014,14:30:00,Terceiros,34500
30841011,12834,COX51,COX,2270937,Interrupção não programada,,9/16/2014,4:40:00,9/16/2014,16:13:00,Própria do Sistema,34500
30841020,12834,COX51,COX,2270937,Interrupção não programada,,9/16/2014,4:40:00,9/16/2014,16:13:00,Própria do Sistema,34500
2702525,12854,IGU52,IGU,2270975,Interrupção não programada,,9/16/2014,7:17:00,9/16/2014,8:55:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2271324,Interrupção não programada,,9/16/2014,16:01:00,9/16/2014,19:30:00,Terceiros,34500
9809970,12803,BON51,BON,2271324,Interrupção não programada,,9/16/2014,16:01:00,9/16/2014,19:30:00,Terceiros,34500
15789802,12807,CAM52,CAM,2271862,Interrupção não programada,,9/17/2014,17:44:00,9/17/2014,19:29:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2271862,Interrupção não programada,,9/17/2014,17:44:00,9/17/2014,19:29:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2271862,Interrupção não programada,,9/17/2014,17:44:00,9/17/2014,19:29:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,13:00:00,9/19/2014,16:15:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,13:00:00,9/19/2014,16:15:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,13:00:00,9/19/2014,16:15:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,17:18:00,9/19/2014,20:52:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,17:18:00,9/19/2014,20:52:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2272962,Interrupção não programada,,9/19/2014,17:18:00,9/19/2014,20:52:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2272962,Interrupção não programada,,9/19/2014,17:49:00,9/19/2014,22:43:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2272962,Interrupção não programada,,9/19/2014,17:49:00,9/19/2014,22:43:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2273036,Interrupção não programada,6,9/19/2014,13:33:00,9/19/2014,14:32:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2273036,Interrupção não programada,6,9/19/2014,13:33:00,9/19/2014,14:32:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2273036,Interrupção não programada,6,9/19/2014,13:33:00,9/19/2014,14:32:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2273036,Interrupção não programada,6,9/19/2014,13:33:00,9/19/2014,14:32:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2273036,Interrupção não programada,6,9/19/2014,13:33:00,9/19/2014,14:32:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2273581,Interrupção não programada,,9/19/2014,17:28:00,9/19/2014,18:18:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2273993,Interrupção não programada,,9/19/2014,23:09:00,9/20/2014,2:23:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2273993,Interrupção não programada,,9/19/2014,23:09:00,9/20/2014,2:23:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2273994,Interrupção não programada,,9/19/2014,23:20:00,9/20/2014,1:21:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2274685,Interrupção não programada,6,9/20/2014,11:22:00,9/20/2014,11:57:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2275178,Interrupção não programada,,9/20/2014,9:10:00,9/20/2014,11:33:00,Meio Ambiente,34500
10099859,15632,NIO51,NIO,2275178,Interrupção não programada,,9/20/2014,9:10:00,9/20/2014,11:33:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2277770,Interrupção não programada,,9/22/2014,21:00:00,9/23/2014,17:00:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2277770,Interrupção não programada,,9/22/2014,21:00:00,9/23/2014,17:00:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2277789,Interrupção não programada,,9/23/2014,1:27:00,9/23/2014,3:30:00,Própria do Sistema,34500
2285321,15632,BVI02,BVI,2278702,Interrupção não programada,,9/24/2014,10:34:00,9/24/2014,17:59:00,Meio Ambiente,13800
9607650,12803,BON51,BON,2278916,Interrupção não programada,,9/24/2014,12:17:00,9/24/2014,12:20:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2278916,Interrupção não programada,,9/24/2014,12:17:00,9/24/2014,12:20:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2278916,Interrupção não programada,,9/24/2014,16:00:00,9/24/2014,16:02:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2278916,Interrupção não programada,,9/24/2014,16:00:00,9/24/2014,16:02:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2279643,Interrupção não programada,6,9/24/2014,17:19:00,9/25/2014,18:52:00,Meio Ambiente,13800
1887297,12875,NAN51,NAN,2280166,Interrupção não programada,,9/25/2014,4:55:00,9/25/2014,7:36:00,Própria do Sistema,34500
13320611,12860,mar.-52,MAR,2280645,Interrupção não programada,6,9/25/2014,6:37:00,9/25/2014,16:15:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2280645,Interrupção não programada,6,9/25/2014,6:37:00,9/25/2014,16:15:00,Meio Ambiente,34500
2547767,12878,INO01,INO,2281061,Interrupção não programada,6,9/25/2014,13:33:00,9/25/2014,14:36:00,Não Classificada,13800
2548925,12878,INO01,INO,2281061,Interrupção não programada,6,9/25/2014,13:33:00,9/25/2014,14:36:00,Não Classificada,13800
9823883,12878,INO01,INO,2281061,Interrupção não programada,6,9/25/2014,13:33:00,9/25/2014,14:36:00,Não Classificada,13800
15294714,12878,INO01,INO,2281061,Interrupção não programada,6,9/25/2014,13:33:00,9/25/2014,14:36:00,Não Classificada,13800
30841020,12834,COX51,COX,2281234,Interrupção não programada,,9/3/2014,13:55:00,9/4/2014,16:35:00,Própria do Sistema,34500
30841011,12834,COX51,COX,2281234,Interrupção não programada,,9/3/2014,13:55:00,9/4/2014,16:35:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2281781,Interrupção não programada,,9/25/2014,22:08:00,9/26/2014,9:12:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2281781,Interrupção não programada,,9/25/2014,22:08:00,9/26/2014,9:12:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2282913,Interrupção não programada,,9/26/2014,22:01:00,9/27/2014,9:42:00,Não Classificada,34500
10108751,15627,ACA51,ACA,2282927,Interrupção não programada,,9/26/2014,22:29:00,9/27/2014,10:47:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2282996,Interrupção não programada,,9/27/2014,5:32:00,9/27/2014,7:10:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2283580,Interrupção não programada,,9/27/2014,9:22:00,9/27/2014,15:23:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2284322,Interrupção não programada,,9/27/2014,15:15:00,9/27/2014,17:52:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2284322,Interrupção não programada,,9/27/2014,15:15:00,9/27/2014,17:52:00,Meio Ambiente,13800
32156987,12831,COR52,COR,2284889,Interrupção não programada,,9/28/2014,7:35:00,9/28/2014,19:44:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2285185,Interrupção não programada,,9/28/2014,13:04:00,9/28/2014,21:19:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2285185,Interrupção não programada,,9/28/2014,13:04:00,9/28/2014,21:19:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2287357,Interrupção não programada,,9/30/2014,17:36:00,10/1/2014,9:33:00,Própria do Sistema,34500
13320611,12860,mar.-52,MAR,2294009,Interrupção não programada,,9/24/2014,20:41:00,9/24/2014,23:05:00,Meio Ambiente,34500
1388231,12860,mar.-52,MAR,2294009,Interrupção não programada,,9/24/2014,20:41:00,9/24/2014,23:05:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2297846,Interrupção não programada,,9/27/2014,11:38:00,9/28/2014,10:08:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2297846,Interrupção não programada,,9/27/2014,11:38:00,9/28/2014,10:08:00,Própria do Sistema,34500
9607650,12803,BON51,BON,2297846,Interrupção não programada,,9/28/2014,10:25:00,9/29/2014,2:52:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2297846,Interrupção não programada,,9/28/2014,10:25:00,9/29/2014,2:52:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2298391,Interrupção não programada,,9/21/2014,9:43:00,9/21/2014,10:46:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2298391,Interrupção não programada,,9/21/2014,9:43:00,9/21/2014,10:46:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2298391,Interrupção não programada,,9/21/2014,9:43:00,9/21/2014,10:46:00,Própria do Sistema,34500
11729830,15627,ACA51,ACA,2298391,Interrupção não programada,,9/21/2014,9:43:00,9/21/2014,10:46:00,Própria do Sistema,34500
